web-scraper-order,web-scraper-start-url,name,price
"1668802153-713","https://www.primark.com/en-us/all-products/kids/c/kids","5-Pack Solid/Striped Boxer Briefs","$12.00"
"1668802153-714","https://www.primark.com/en-us/all-products/kids/c/kids","Minecraft Cozy Socks","$4.50"
"1668802153-715","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Pullover Hoodie","$7.00"
"1668802153-716","https://www.primark.com/en-us/all-products/kids/c/kids","Faux Fur Hooded Coat","$19.00"
"1668802153-717","https://www.primark.com/en-us/all-products/kids/c/kids","5-Pack Ankle Socks","$6.00"
"1668802153-718","https://www.primark.com/en-us/all-products/kids/c/kids","Fair Isle Christmas Sweater","$10.00"
"1668802153-719","https://www.primark.com/en-us/all-products/kids/c/kids","Future Monogram Polo","$9.00"
"1668802153-720","https://www.primark.com/en-us/all-products/kids/c/kids","Disney Mickey Mouse Printed Sweatshirt","$13.00"
"1668802153-721","https://www.primark.com/en-us/all-products/kids/c/kids","10-Pack Dinosaur Print Cotton Briefs","$8.00"
"1668802153-722","https://www.primark.com/en-us/all-products/kids/c/kids","Fairisle Christmas Knitted Sweater","$10.00"
"1668802153-723","https://www.primark.com/en-us/all-products/kids/c/kids","Disney Winnie The Pooh Sock Slippers","$8.00"
"1668802153-724","https://www.primark.com/en-us/all-products/kids/c/kids","Gamer Long Sleeve Top","$4.50"
"1668802153-725","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Crew Neck Sweatshirt","$6.00"
"1668802153-726","https://www.primark.com/en-us/all-products/kids/c/kids","Faux Fur Hooded Jacket","$23.00"
"1668802153-727","https://www.primark.com/en-us/all-products/kids/c/kids","Batman Embossed Cupsole Slippers","$12.00"
"1668802153-728","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Sweatshirt","$7.00"
"1668802153-729","https://www.primark.com/en-us/all-products/kids/c/kids","Disney Mickey Mouse Waffle Overalls Set","$16.00"
"1668802153-730","https://www.primark.com/en-us/all-products/kids/c/kids","Polka Dot Dress and Tights Set","$13.00"
"1668802153-731","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Crew Neck Sweatshirt","$6.00"
"1668802153-732","https://www.primark.com/en-us/all-products/kids/c/kids","Christmas Printed Joggers","$4.50"
"1668802153-733","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Pullover Hoodie","$7.00"
"1668802153-734","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Crew Neck Sweatshirt","$6.00"
"1668802153-735","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Crew Neck Sweatshirt","$6.00"
"1668802153-736","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Cotton Hoodie","$8.00"
"1668802153-737","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Cotton Hoodie","$8.00"
"1668802153-738","https://www.primark.com/en-us/all-products/kids/c/kids","Soft Xbox Slippers","$13.00"
"1668802153-739","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Pullover Hoodie","$7.00"
"1668802153-740","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Cotton Hoodie","$8.00"
"1668802153-741","https://www.primark.com/en-us/all-products/kids/c/kids","Embroidered Top & Leggings Set","$13.00"
"1668802153-742","https://www.primark.com/en-us/all-products/kids/c/kids","Lined Hooded Parka","$29.00"
"1668802153-743","https://www.primark.com/en-us/all-products/kids/c/kids","Heavyweight Hooded Snowsuit","$22.00"
"1668802153-744","https://www.primark.com/en-us/all-products/kids/c/kids","Festive Long Sleeve T-Shirt","$5.00"
"1668802153-745","https://www.primark.com/en-us/all-products/kids/c/kids","Corduroy Dress & Tights Set","$13.00"
"1668802153-746","https://www.primark.com/en-us/all-products/kids/c/kids","Coated Skinny Jeans","$14.00"
"1668802153-747","https://www.primark.com/en-us/all-products/kids/c/kids","Playstation Gaming Set","$16.00"
"1668802153-748","https://www.primark.com/en-us/all-products/kids/c/kids","Stretch Denim Skinny Jeans","$7.00"
"1668802153-749","https://www.primark.com/en-us/all-products/kids/c/kids","Flare Jeans","$13.00"
"1668802153-750","https://www.primark.com/en-us/all-products/kids/c/kids","Pastel Fairy Sweatshirt & Joggers Set","$14.00"
"1668802153-751","https://www.primark.com/en-us/all-products/kids/c/kids","Distressed Mom Jeans","$14.00"
"1668802153-752","https://www.primark.com/en-us/all-products/kids/c/kids","Disney Lilo and Stitch Puffer Jacket","$26.00"
"1668802153-753","https://www.primark.com/en-us/all-products/kids/c/kids","2-Pack Coordinating Cotton Leggings","$8.00"
"1668802153-754","https://www.primark.com/en-us/all-products/kids/c/kids","Ponte Leggings","$9.00"
"1668802153-755","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Sweatshirt","$7.00"
"1668802153-756","https://www.primark.com/en-us/all-products/kids/c/kids","2-Pack Coordinating Cotton Leggings","$8.00"
"1668802153-757","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Sweatshirt","$7.00"
"1668802153-758","https://www.primark.com/en-us/all-products/kids/c/kids","Disney Pets Embroidered Slippers","$12.00"
"1668802153-759","https://www.primark.com/en-us/all-products/kids/c/kids","3-Pack PAW Patrol Long Sleeve T-Shirts","$14.00"
"1668802153-760","https://www.primark.com/en-us/all-products/kids/c/kids","Velvet Star T-Shirt and Leggings Set","$17.00"
"1668802153-761","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Sweatshirt","$7.00"
"1668802153-762","https://www.primark.com/en-us/all-products/kids/c/kids","3-Pack Minecraft Creeper Ankle Socks","$5.00"
"1668802153-763","https://www.primark.com/en-us/all-products/kids/c/kids","Los Angeles Flocked Cotton T-Shirt","$8.00"
"1668802153-764","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Sweatshirt","$7.00"
"1668802153-765","https://www.primark.com/en-us/all-products/kids/c/kids","Cotton Flannel Shirt","$12.00"
"1668802153-766","https://www.primark.com/en-us/all-products/kids/c/kids","2-Pack Coordinating Cotton Leggings","$8.00"
"1668802153-767","https://www.primark.com/en-us/all-products/kids/c/kids","2-Pack Coordinating Cotton Leggings","$8.00"
"1668802153-768","https://www.primark.com/en-us/all-products/kids/c/kids","Cotton Rich Joggers","$4.50"
"1668802153-769","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Crew Neck Top","$4.50"
"1668802153-770","https://www.primark.com/en-us/all-products/kids/c/kids","Cotton Rich Joggers","$4.50"
"1668802153-771","https://www.primark.com/en-us/all-products/kids/c/kids","Disney Minnie Mouse Faux Fur Slippers","$10.00"
"1668802153-772","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Crew Neck Top","$4.50"
"1668802153-773","https://www.primark.com/en-us/all-products/kids/c/kids","Disney Minnie Mouse Sequin Slippers","$6.50"
"1668802153-774","https://www.primark.com/en-us/all-products/kids/c/kids","Crew Neck Sweatshirt","$4.50"
"1668802153-775","https://www.primark.com/en-us/all-products/kids/c/kids","Faux Fur Hooded Parka","$32.00"
"1668802153-776","https://www.primark.com/en-us/all-products/kids/c/kids","Flare Jeans","$14.00"
"1668802153-777","https://www.primark.com/en-us/all-products/kids/c/kids","Winter Floral Dress Set","$25.00"
"1668802153-778","https://www.primark.com/en-us/all-products/kids/c/kids","Long Sleeve Tiered Jersey Dress","$9.00"
"1668802153-779","https://www.primark.com/en-us/all-products/kids/c/kids","Drawstring Waist Jeans","$9.00"
"1668802153-780","https://www.primark.com/en-us/all-products/kids/c/kids","Long Sleeve Printed Dress","$9.00"
"1668802153-781","https://www.primark.com/en-us/all-products/kids/c/kids","7-Pack Animal Heroes Printed Bodysuits","$13.00"
"1668802153-782","https://www.primark.com/en-us/all-products/kids/c/kids","Ribbed Flare Pants","$12.00"
"1668802153-783","https://www.primark.com/en-us/all-products/kids/c/kids","Reindeer Print Skater Dress","$7.00"
"1668802153-784","https://www.primark.com/en-us/all-products/kids/c/kids","Cocomelon Hoodie & Joggers Set","$22.00"
"1668802153-785","https://www.primark.com/en-us/all-products/kids/c/kids","Slim Fit Jeans","$6.50"
"1668802153-786","https://www.primark.com/en-us/all-products/kids/c/kids","Faux Leather Low Tops","$19.00"
"1668802153-787","https://www.primark.com/en-us/all-products/kids/c/kids","2-Pack Halloween Hair Clips","$2.50"
"1668802153-788","https://www.primark.com/en-us/all-products/kids/c/kids","Marvel Black Panther Fluffy Slippers","$6.50"
"1668802153-789","https://www.primark.com/en-us/all-products/kids/c/kids","Snug Boots","$12.00"
"1668802153-790","https://www.primark.com/en-us/all-products/kids/c/kids","Retro High Tops","$16.00"
"1668802153-791","https://www.primark.com/en-us/all-products/kids/c/kids","Bow Snug Boots","$12.00"
"1668802153-792","https://www.primark.com/en-us/all-products/kids/c/kids","Polka Dot Chiffon Dress","$17.00"
"1668802153-793","https://www.primark.com/en-us/all-products/kids/c/kids","Glitter Corduroy Slim-Fit Pants","$9.00"
"1668802153-794","https://www.primark.com/en-us/all-products/kids/c/kids","Marvel Illusion Logo Cotton T-Shirt","$6.50"
"1668802153-795","https://www.primark.com/en-us/all-products/kids/c/kids","5-Pack Fairy Printed Bodysuits","$10.00"
"1668802153-796","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Halloween Tote","$3.00"
"1668802153-797","https://www.primark.com/en-us/all-products/kids/c/kids","Half-Zip Camo Fleece Pullover","$12.00"
"1668802153-798","https://www.primark.com/en-us/all-products/kids/c/kids","Glitter Star Tulle Dress","$20.00"
"1668802153-799","https://www.primark.com/en-us/all-products/kids/c/kids","Layered Glitter Tutu","$14.00"
"1668802153-800","https://www.primark.com/en-us/all-products/kids/c/kids","Two in One Tartan Overall Dress","$13.00"
"1668802153-801","https://www.primark.com/en-us/all-products/kids/c/kids","Tartan Buttoned Skirt and Tights Set","$14.00"
"1668802153-802","https://www.primark.com/en-us/all-products/kids/c/kids","Glitter Wrap Tutu Dress","$16.00"
"1668802153-803","https://www.primark.com/en-us/all-products/kids/c/kids","Houndstooth High Waist Shorts","$13.00"
"1668802153-804","https://www.primark.com/en-us/all-products/kids/c/kids","Reindeer Print Tutu Dress","$16.00"
"1668802153-805","https://www.primark.com/en-us/all-products/kids/c/kids","Ribbed Daisy Leggings","$7.00"
"1668802153-806","https://www.primark.com/en-us/all-products/kids/c/kids","Graphic Long Sleeve Cotton Top","$4.00"
"1668802153-807","https://www.primark.com/en-us/all-products/kids/c/kids","3-Pack Batman Long Sleeve Cotton Tops","$13.00"
"1668802153-808","https://www.primark.com/en-us/all-products/kids/c/kids","Hiking Ankle Boots","$21.00"
"1668802153-809","https://www.primark.com/en-us/all-products/kids/c/kids","The Grinch Sweat Set","$21.00"
"1668802153-810","https://www.primark.com/en-us/all-products/kids/c/kids","Chicago 85 T-Shirt","$8.00"
"1668802153-811","https://www.primark.com/en-us/all-products/kids/c/kids","All Star Football T-Shirt","$7.00"
"1668802153-812","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Long Sleeve T-Shirt","$4.00"
"1668802153-813","https://www.primark.com/en-us/all-products/kids/c/kids","Tractor Print Zip Fleece","$9.00"
"1668802153-814","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Long Sleeve T-Shirt","$4.00"
"1668802153-815","https://www.primark.com/en-us/all-products/kids/c/kids","3-Pack Cocomelon Long Sleeve T-Shirts","$17.00"
"1668802153-816","https://www.primark.com/en-us/all-products/kids/c/kids","Faded Skinny Jeans","$9.00"
"1668802153-817","https://www.primark.com/en-us/all-products/kids/c/kids","Essential Hoodie","$8.00"
"1668802153-818","https://www.primark.com/en-us/all-products/kids/c/kids","Camo Pompom Beanie","$7.00"
"1668802153-819","https://www.primark.com/en-us/all-products/kids/c/kids","Minecraft Slipper Socks","$7.00"
"1668802153-820","https://www.primark.com/en-us/all-products/kids/c/kids","Disney Aristocats 4-Piece Set","$16.00"
"1668802153-821","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Cotton-Rich Hoodie","$7.00"
"1668802153-822","https://www.primark.com/en-us/all-products/kids/c/kids","Buttoned Knit Romper","$14.00"
"1668802153-823","https://www.primark.com/en-us/all-products/kids/c/kids","Fluffy Knit Sweater","$16.00"
"1668802153-824","https://www.primark.com/en-us/all-products/kids/c/kids","Fluffy Knit Sweater","$16.00"
"1668802153-825","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Cotton-Rich Hoodie","$7.00"
"1668802153-826","https://www.primark.com/en-us/all-products/kids/c/kids","Quarter Zip Active Top","$9.00"
"1668802153-827","https://www.primark.com/en-us/all-products/kids/c/kids","4-Pack Marvel Newborn Set","$16.00"
"1668802153-828","https://www.primark.com/en-us/all-products/kids/c/kids","Essential Hoodie","$8.00"
"1668802153-829","https://www.primark.com/en-us/all-products/kids/c/kids","Bouclé Skull Cotton T-shirt","$7.00"
"1668802153-830","https://www.primark.com/en-us/all-products/kids/c/kids","Chenille Hooded Sweater Dress","$17.00"
"1668802153-831","https://www.primark.com/en-us/all-products/kids/c/kids","Faux Leather Shirt","$16.00"
"1668802153-832","https://www.primark.com/en-us/all-products/kids/c/kids","Tulle Hem Sweater","$10.00"
"1668802153-833","https://www.primark.com/en-us/all-products/kids/c/kids","Printed Cotton-Rich Hoodie","$7.00"
"1668802153-834","https://www.primark.com/en-us/all-products/kids/c/kids","Disney Mickey and Friends Rain Overalls","$23.00"
"1668802153-835","https://www.primark.com/en-us/all-products/kids/c/kids","Disney Mickey and Friends Rain Jacket","$23.00"
"1668802153-836","https://www.primark.com/en-us/all-products/kids/c/kids","V-Neck Cardigan","$17.00"
"1668802153-837","https://www.primark.com/en-us/all-products/kids/c/kids","Disney Minnie Mouse Denim Overall Dress","$21.00"
"1668802153-838","https://www.primark.com/en-us/all-products/kids/c/kids","Knit Cardigan","$9.00"
"1668802153-839","https://www.primark.com/en-us/all-products/kids/c/kids","Sequin Star Knit Jumper Set","$17.00"
"1668802153-840","https://www.primark.com/en-us/all-products/kids/c/kids","Minecraft Knitted Beanie","$9.00"
"1668802153-841","https://www.primark.com/en-us/all-products/kids/c/kids","Zip-Up Fleece Snuggle Suit","$14.00"
"1668802153-842","https://www.primark.com/en-us/all-products/kids/c/kids","Fluffy Contrast Zip Fleece Jacket","$19.00"
"1668802153-843","https://www.primark.com/en-us/all-products/kids/c/kids","Disney Minnie Mouse Hair Accessory Set","$6.50"
"1668802153-844","https://www.primark.com/en-us/all-products/kids/c/kids","Sparkly Snowflake Cotton-Rich Hoodie","$8.00"
"1668802153-845","https://www.primark.com/en-us/all-products/kids/c/kids","3-Pack Peppa Pig Charm Bracelets","$4.50"
"1668802153-846","https://www.primark.com/en-us/all-products/kids/c/kids","Chunky Knit Cardigan","$10.00"
"1668802153-847","https://www.primark.com/en-us/all-products/kids/c/kids","Bead & Alphabet Heart Charms Necklace","$4.00"
"1668802153-848","https://www.primark.com/en-us/all-products/kids/c/kids","Faux Fur Hooded Parka","$24.00"
"1668802153-849","https://www.primark.com/en-us/all-products/kids/c/kids","Heart Print Cotton Leggings","$5.00"
"1668802153-850","https://www.primark.com/en-us/all-products/kids/c/kids","Multi Yarn Knit Sweater and Pants Set","$23.00"
"1668802153-851","https://www.primark.com/en-us/all-products/kids/c/kids","Peppa Pig Ears Headband","$6.50"
"1668802153-852","https://www.primark.com/en-us/all-products/kids/c/kids","Disney Minnie Mouse Polka Dot Raincoat","$23.00"
"1668802153-853","https://www.primark.com/en-us/all-products/kids/c/kids","Minecraft Logo Gloves","$5.00"
"1668802153-854","https://www.primark.com/en-us/all-products/kids/c/kids","3-Pack Disney Frozen Winter Accessories Set","$14.00"
"1668802153-855","https://www.primark.com/en-us/all-products/kids/c/kids","3-Pack Cotton Rich Tights","$7.00"
"1668802153-856","https://www.primark.com/en-us/all-products/kids/c/kids","Dinosaur Hooded Packable Rain Jacket","$13.00"
"1668802153-857","https://www.primark.com/en-us/all-products/kids/c/kids","Striped Knit Sweater","$10.00"
